country,region,dev_level,year,gdp_growth,gdp_level,inflation,policy_rate,unemployment,current_account,debt_to_gdp,fx_change,biz_confidence,fin_stress_idx,shock_event
Indonesia,Asia,emerging,1993,2.472,137.89,3.36,0.625,6.675,-0.772,63.06,-4.104,46.69,0.0,
Indonesia,Asia,emerging,1994,3.854,143.2,5.916,-0.032,6.258,2.166,65.09,-1.908,50.67,0.0,
Indonesia,Asia,emerging,1995,4.363,149.45,6.529,1.096,5.729,-2.165,66.84,2.346,54.57,0.0,
Indonesia,Asia,emerging,1996,4.78,156.59,9.881,2.264,6.251,-1.468,70.07,5.152,53.47,0.0,
Indonesia,Asia,emerging,1997,6.313,166.48,10.367,3.278,4.656,2.266,72.84,-6.45,52.92,1.2,Asian Financial Crisis
Indonesia,Asia,emerging,1998,5.874,176.26,8.411,6.256,5.18,-0.124,76.92,-2.399,56.36,1.0,LTCM / Russia default
Indonesia,Asia,emerging,1999,3.779,182.92,7.121,7.292,6.895,-1.547,77.69,2.651,51.57,0.0,
Indonesia,Asia,emerging,2000,4.012,190.26,8.75,7.283,5.011,-2.602,80.21,-9.992,52.76,0.0,
Indonesia,Asia,emerging,2001,1.639,193.38,11.468,9.876,6.652,0.514,82.26,-3.037,55.1,0.9,Dot-com bust / 9-11
Indonesia,Asia,emerging,2002,1.529,196.33,9.846,9.22,7.809,-6.527,85.26,-1.233,48.01,0.7,Corporate scandals
Indonesia,Asia,emerging,2003,3.683,203.56,11.581,8.84,7.205,-2.847,90.99,-0.775,51.84,0.0,
Indonesia,Asia,emerging,2004,3.771,211.24,10.498,9.575,5.654,-0.468,92.93,-7.275,50.98,0.0,
Indonesia,Asia,emerging,2005,2.948,217.47,8.858,9.949,6.586,3.949,92.4,1.639,52.7,0.0,
Indonesia,Asia,emerging,2006,4.69,227.67,9.819,10.136,5.741,-1.488,97.03,-10.39,56.59,0.0,
Indonesia,Asia,emerging,2007,4.99,239.03,8.181,9.894,5.426,2.595,106.88,5.595,52.84,0.0,
Indonesia,Asia,emerging,2008,2.398,244.76,10.032,9.357,6.171,-0.127,113.08,-25.136,47.9,3.0,Global Financial Crisis
Indonesia,Asia,emerging,2009,0.549,246.1,11.598,8.725,8.902,-3.076,114.07,-24.139,45.38,2.5,GFC trough
Indonesia,Asia,emerging,2010,1.823,250.59,10.187,8.421,7.305,-0.635,120.61,-2.008,48.76,0.0,
Indonesia,Asia,emerging,2011,0.442,251.69,9.553,7.575,7.104,1.055,121.72,6.145,49.68,0.6,Euro debt crisis
Indonesia,Asia,emerging,2012,1.779,256.17,6.873,7.98,7.109,-1.372,126.5,-8.526,46.71,0.0,
Indonesia,Asia,emerging,2013,1.49,259.99,7.497,7.829,7.78,-1.84,132.18,-0.869,48.53,0.0,
Indonesia,Asia,emerging,2014,3.08,268.0,7.166,7.245,6.481,-0.259,135.82,-2.263,48.88,0.0,
Indonesia,Asia,emerging,2015,3.66,277.8,5.147,6.025,6.05,1.468,139.59,-2.25,50.81,0.4,China slowdown
Indonesia,Asia,emerging,2016,5.008,291.71,0.624,5.525,4.559,-2.831,141.37,12.613,59.58,0.0,
Indonesia,Asia,emerging,2017,6.104,309.52,2.513,3.479,5.027,-1.098,141.38,1.97,54.14,0.0,
Indonesia,Asia,emerging,2018,7.121,331.56,-0.562,2.675,4.0,-0.819,142.99,-3.468,56.97,0.0,
Indonesia,Asia,emerging,2019,6.586,353.4,-0.471,1.535,4.63,-1.536,143.68,0.7,54.15,0.0,
Indonesia,Asia,emerging,2020,4.347,368.76,1.474,0.907,5.899,-2.054,144.18,-8.175,49.51,2.8,COVID-19
Indonesia,Asia,emerging,2021,6.954,394.4,3.168,0.8,6.003,-1.325,140.32,-7.0,58.2,0.2,COVID recovery / stimulus
Indonesia,Asia,emerging,2022,7.119,422.48,5.271,2.673,4.811,-0.379,140.89,1.273,57.1,1.0,Inflation / rate hike cycle
Indonesia,Asia,emerging,2023,6.916,451.7,3.323,2.649,5.533,0.502,143.71,3.652,56.31,0.4,Rates plateau
Indonesia,Asia,emerging,2024,6.817,482.49,5.753,3.883,4.723,-1.388,146.11,-0.111,55.27,0.0,
Thailand,Asia,emerging,1985,7.215,107.21,-0.078,4.815,3.961,0.262,55.7,-3.888,56.85,0.0,
Thailand,Asia,emerging,1986,6.39,114.07,-1.157,4.719,4.538,1.308,53.91,-7.787,57.3,0.0,
Thailand,Asia,emerging,1987,3.51,118.07,2.823,3.386,5.726,0.827,54.31,-7.539,58.91,0.8,Black Monday
Thailand,Asia,emerging,1988,2.431,120.94,2.466,3.148,7.14,0.925,54.44,-1.469,52.36,0.0,
Thailand,Asia,emerging,1989,3.722,125.44,0.236,4.322,5.76,-0.017,53.71,-5.662,52.03,0.0,
Thailand,Asia,emerging,1990,1.667,127.53,0.24,2.77,7.514,-1.566,53.93,-1.137,53.86,0.6,Gulf War / S&L crisis
Thailand,Asia,emerging,1991,1.308,129.2,0.761,1.177,6.775,-2.557,58.39,3.325,48.05,0.5,Recession
Thailand,Asia,emerging,1992,1.304,130.88,-0.442,-0.01,7.578,-0.575,64.16,7.284,55.56,0.0,
Thailand,Asia,emerging,1993,2.783,134.53,-0.599,0.244,6.434,3.261,66.18,2.391,53.86,0.0,
Thailand,Asia,emerging,1994,5.176,141.49,-2.0,1.316,5.319,-2.812,65.38,-6.754,58.43,0.0,
Thailand,Asia,emerging,1995,3.636,146.63,-0.663,1.85,5.846,-0.536,64.05,-0.843,62.27,0.0,
Thailand,Asia,emerging,1996,4.66,153.47,-0.46,1.029,5.648,0.26,64.01,3.688,52.97,0.0,
Thailand,Asia,emerging,1997,2.705,157.62,1.197,0.112,7.012,-0.029,61.69,1.088,45.93,1.2,Asian Financial Crisis
Thailand,Asia,emerging,1998,3.381,162.95,0.892,1.73,6.845,-2.121,59.05,-3.143,48.56,1.0,LTCM / Russia default
Thailand,Asia,emerging,1999,5.727,172.28,1.293,2.638,4.994,-0.359,59.73,6.045,58.09,0.0,
Thailand,Asia,emerging,2000,4.151,179.43,4.879,3.117,5.697,-5.659,62.32,-0.059,55.49,0.0,
Thailand,Asia,emerging,2001,2.555,184.02,3.241,2.975,6.954,1.278,63.73,4.672,51.16,0.9,Dot-com bust / 9-11
Thailand,Asia,emerging,2002,1.796,187.32,3.534,2.071,7.218,-3.084,63.6,-10.254,50.32,0.7,Corporate scandals
Thailand,Asia,emerging,2003,4.404,195.57,3.193,3.024,6.974,0.808,63.33,-3.196,55.51,0.0,
Thailand,Asia,emerging,2004,3.668,202.74,2.038,3.792,6.679,-3.294,63.31,-2.031,56.38,0.0,
Thailand,Asia,emerging,2005,5.248,213.38,7.634,4.662,5.168,1.177,63.26,-2.095,55.31,0.0,
Thailand,Asia,emerging,2006,1.915,217.47,6.954,5.225,7.678,0.011,63.17,-2.477,46.12,0.0,
Thailand,Asia,emerging,2007,1.108,219.88,7.434,5.699,7.907,-3.934,65.43,-3.708,54.25,0.0,
Thailand,Asia,emerging,2008,-0.837,218.04,8.672,7.666,8.234,2.67,67.4,-12.799,38.44,3.0,Global Financial Crisis
Thailand,Asia,emerging,2009,-1.615,214.52,7.18,8.568,8.778,0.112,72.88,-7.772,44.4,2.5,GFC trough
Thailand,Asia,emerging,2010,-0.121,214.26,5.529,8.152,8.858,-0.886,75.76,-9.296,49.72,0.0,
Thailand,Asia,emerging,2011,1.422,217.31,7.144,8.429,7.767,1.462,81.53,3.678,55.29,0.6,Euro debt crisis
Thailand,Asia,emerging,2012,1.988,221.63,3.661,8.369,7.396,3.14,87.55,9.529,54.34,0.0,
Thailand,Asia,emerging,2013,2.891,228.03,0.759,7.448,6.278,0.423,90.74,3.031,53.32,0.0,
Thailand,Asia,emerging,2014,4.415,238.1,-2.0,6.064,6.394,3.74,94.53,9.924,56.03,0.0,
Thailand,Asia,emerging,2015,4.2,248.1,-0.221,5.117,5.509,-1.03,94.54,3.608,54.48,0.4,China slowdown
Thailand,Asia,emerging,2016,3.842,257.63,-0.71,4.582,6.469,-2.261,94.11,5.886,50.68,0.0,
Thailand,Asia,emerging,2017,4.664,269.65,3.266,5.974,6.037,1.418,100.9,-11.752,54.44,0.0,
Thailand,Asia,emerging,2018,5.641,284.86,2.538,6.764,5.16,0.263,102.71,-2.474,55.41,0.0,
Thailand,Asia,emerging,2019,5.681,301.04,1.081,6.881,5.486,2.199,102.87,-7.922,57.09,0.0,
Thailand,Asia,emerging,2020,4.864,315.68,3.717,6.307,5.78,1.455,102.9,-5.658,50.21,2.8,COVID-19
Thailand,Asia,emerging,2021,7.602,339.68,7.263,6.661,3.346,0.646,100.61,-2.784,62.66,0.2,COVID recovery / stimulus
Thailand,Asia,emerging,2022,6.321,361.15,11.295,8.874,6.045,-1.176,104.29,-4.679,58.77,1.0,Inflation / rate hike cycle
Thailand,Asia,emerging,2023,5.392,380.63,12.234,9.975,6.008,1.186,107.76,-0.058,56.72,0.4,Rates plateau
Thailand,Asia,emerging,2024,5.596,401.93,9.973,10.281,5.034,-3.366,113.09,-8.268,56.34,0.0,
